,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Game,Boundary
6766,"January 21, 2022",Home,Brandeis,2,09:58,52-40,Away,FULL TIMEOUT by Brandeis,0,,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Thomas Kurowski",14,0
6767,"January 21, 2022",Home,Brandeis,2,09:58,52-40,Away,"JONES,CHANDLER enters the game",1,Chandler Jones,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Thomas Kurowski",14,0
6768,"January 21, 2022",Home,Brandeis,2,09:58,52-40,Away,"EASTMAN,TOMMY goes to the bench",1,Tommy Eastman,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Thomas Kurowski",14,0
6769,"January 21, 2022",Home,Brandeis,2,09:58,52-40,Home,"MUNSON,ZACH enters the game",1,Zach Munson,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Thomas Kurowski, Zach Munson",14,0
6770,"January 21, 2022",Home,Brandeis,2,09:58,52-40,Home,"KUROWSKI,THOMAS goes to the bench",1,Thomas Kurowski,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6771,"January 21, 2022",Home,Brandeis,2,09:45,52-40,Away,"SAWYER,COLLIN missed jump shot",0,Collin Sawyer,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6772,"January 21, 2022",Home,Brandeis,2,09:45,52-40,Home,"MUNSON,ZACH defensive rebound",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6773,"January 21, 2022",Home,Brandeis,2,09:17,52-40,Home,"MUNSON,ZACH missed jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6774,"January 21, 2022",Home,Brandeis,2,09:17,52-40,Away,"JONES,CHANDLER defensive rebound",0,Chandler Jones,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6775,"January 21, 2022",Home,Brandeis,2,08:57,52-40,Away,"Turnover by BROWN,TERRELL",0,Terrell Brown,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6776,"January 21, 2022",Home,Brandeis,2,08:57,52-40,Away,"NASSAR,SAM enters the game",1,Sam Nassar,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6777,"January 21, 2022",Home,Brandeis,2,08:57,52-40,Away,"EASTMAN,TOMMY enters the game",1,Tommy Eastman,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6778,"January 21, 2022",Home,Brandeis,2,08:57,52-40,Away,"CLAMAGE,AUSTIN goes to the bench",1,Austin Clamage,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6779,"January 21, 2022",Home,Brandeis,2,08:57,52-40,Away,"BROWN,TERRELL goes to the bench",1,Terrell Brown,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6780,"January 21, 2022",Home,Brandeis,2,08:39,52-40,Home,"BECKMAN,BRANDON missed jump shot",0,Brandon Beckman,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6781,"January 21, 2022",Home,Brandeis,2,08:39,52-40,Away,TEAM defensive rebound,0,,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6782,"January 21, 2022",Home,Brandeis,2,08:37,52-40,Away,"POWER,RYAN enters the game",1,Ryan Power,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6783,"January 21, 2022",Home,Brandeis,2,08:37,52-40,Away,"SAWYER,COLLIN goes to the bench",1,Collin Sawyer,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6784,"January 21, 2022",Home,Brandeis,2,08:07,52-40,Away,"EASTMAN,TOMMY missed 3-pt. jump shot",0,Tommy Eastman,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6785,"January 21, 2022",Home,Brandeis,2,08:07,52-40,Home,"EDO,LEONARDO defensive rebound",0,Leonardo Edo,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6786,"January 21, 2022",Home,Brandeis,2,07:44,52-40,Home,"MARTIN,RYAN missed jump shot",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6787,"January 21, 2022",Home,Brandeis,2,07:44,52-40,Home,"HOPKINS,BRYCE offensive rebound",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6788,"January 21, 2022",Home,Brandeis,2,07:41,52-42,Home,"HOPKINS,BRYCE made layup",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6789,"January 21, 2022",Home,Brandeis,2,07:31,52-42,Home,"Foul by HOPKINS,BRYCE",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6790,"January 21, 2022",Home,Brandeis,2,07:31,52-42,Away,"HAGERTY,NOLAN enters the game",1,Nolan Hagerty,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6791,"January 21, 2022",Home,Brandeis,2,07:31,52-42,Away,"HARRIS,TOBY goes to the bench",1,Toby Harris,"Brandon Beckman, Bryce Hopkins, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6792,"January 21, 2022",Home,Brandeis,2,07:31,52-42,Home,"PASCHAL,ELLIOT enters the game",1,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Ryan Martin, Zach Munson",14,0
6793,"January 21, 2022",Home,Brandeis,2,07:31,52-42,Home,"MARTIN,RYAN goes to the bench",1,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6794,"January 21, 2022",Home,Brandeis,2,07:16,52-42,Home,"Foul by EDO,LEONARDO",0,Leonardo Edo,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6795,"January 21, 2022",Home,Brandeis,2,07:10,54-42,Away,"EASTMAN,TOMMY made layup",0,Tommy Eastman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6796,"January 21, 2022",Home,Brandeis,2,06:43,54-42,Away,"Foul by HAGERTY,NOLAN",0,Nolan Hagerty,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6797,"January 21, 2022",Home,Brandeis,2,06:43,54-42,Home,"MUNSON,ZACH missed free throw",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6798,"January 21, 2022",Home,Brandeis,2,06:43,54-42,Home,TEAM deadball rebound,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6799,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Home,"MUNSON,ZACH made free throw",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6800,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Away,"PEREZ,DAVID enters the game",1,David Perez,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6801,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Away,"USING,AEDAN enters the game",1,Aedan Using,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6802,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Away,"NASSAR,SAM goes to the bench",1,Sam Nassar,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6803,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Away,"HAGERTY,NOLAN goes to the bench",1,Nolan Hagerty,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6804,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Home,"BRYAN,ALEC enters the game",1,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",14,0
6805,"January 21, 2022",Home,Brandeis,2,06:43,54-43,Home,"EDO,LEONARDO goes to the bench",1,Leonardo Edo,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6806,"January 21, 2022",Home,Brandeis,2,06:25,56-43,Away,"PEREZ,DAVID made layup",0,David Perez,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6807,"January 21, 2022",Home,Brandeis,2,06:25,56-43,Away,"Assist by USING,AEDAN",0,Aedan Using,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6808,"January 21, 2022",Home,Brandeis,2,06:25,56-43,Home,"Foul by PASCHAL,ELLIOT",0,Elliot Paschal,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6809,"January 21, 2022",Home,Brandeis,2,06:25,57-43,Away,"PEREZ,DAVID made free throw",0,David Perez,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6810,"January 21, 2022",Home,Brandeis,2,06:08,57-43,Home,"HOPKINS,BRYCE missed layup",0,Bryce Hopkins,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6811,"January 21, 2022",Home,Brandeis,2,06:08,57-43,Away,"JONES,CHANDLER defensive rebound",0,Chandler Jones,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6812,"January 21, 2022",Home,Brandeis,2,05:59,57-43,Away,"JONES,CHANDLER missed layup",0,Chandler Jones,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6813,"January 21, 2022",Home,Brandeis,2,05:59,57-43,Home,"BRYAN,ALEC defensive rebound",0,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6814,"January 21, 2022",Home,Brandeis,2,05:56,57-43,Away,"Foul by USING,AEDAN",0,Aedan Using,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6815,"January 21, 2022",Home,Brandeis,2,05:56,57-43,Home,"BRYAN,ALEC missed free throw",0,Alec Bryan,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6816,"January 21, 2022",Home,Brandeis,2,05:56,57-43,Away,"EASTMAN,TOMMY defensive rebound",0,Tommy Eastman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6817,"January 21, 2022",Home,Brandeis,2,05:33,57-43,Away,"Foul by PEREZ,DAVID",0,David Perez,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6818,"January 21, 2022",Home,Brandeis,2,05:33,57-43,Away,"Turnover by PEREZ,DAVID",0,David Perez,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6819,"January 21, 2022",Home,Brandeis,2,05:33,57-43,Away,"SAWYER,COLLIN enters the game",1,Collin Sawyer,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6820,"January 21, 2022",Home,Brandeis,2,05:33,57-43,Away,"NASSAR,SAM enters the game",1,Sam Nassar,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6821,"January 21, 2022",Home,Brandeis,2,05:33,57-43,Away,"POWER,RYAN goes to the bench",1,Ryan Power,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6822,"January 21, 2022",Home,Brandeis,2,05:33,57-43,Away,"PEREZ,DAVID goes to the bench",1,David Perez,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6823,"January 21, 2022",Home,Brandeis,2,05:07,57-43,Home,"PASCHAL,ELLIOT missed jump shot",0,Elliot Paschal,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6824,"January 21, 2022",Home,Brandeis,2,05:07,57-43,Away,"USING,AEDAN defensive rebound",0,Aedan Using,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6825,"January 21, 2022",Home,Brandeis,2,04:38,59-43,Away,"NASSAR,SAM made jump shot",0,Sam Nassar,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6826,"January 21, 2022",Home,Brandeis,2,04:24,59-43,Home,"HOPKINS,BRYCE missed 3-pt. jump shot",0,Bryce Hopkins,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6827,"January 21, 2022",Home,Brandeis,2,04:24,59-43,Away,"SAWYER,COLLIN defensive rebound",0,Collin Sawyer,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6828,"January 21, 2022",Home,Brandeis,2,03:57,59-43,Home,"Foul by BECKMAN,BRANDON",0,Brandon Beckman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6829,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Away,"NASSAR,SAM made free throw",0,Sam Nassar,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6830,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Away,"NASSAR,SAM missed free throw",0,Sam Nassar,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6831,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"KUROWSKI,THOMAS defensive rebound",0,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6832,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Away,"HARRIS,TOBY enters the game",1,Toby Harris,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6833,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Away,"EASTMAN,TOMMY goes to the bench",1,Tommy Eastman,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Zach Munson",14,0
6834,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"KUROWSKI,THOMAS enters the game",1,Thomas Kurowski,"Alec Bryan, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",14,0
6835,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"BHANDAL,ARRISH enters the game",1,Arrish Bhandal,"Alec Bryan, Arrish Bhandal, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Thomas Kurowski, Zach Munson",14,0
6836,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"OZTURK,KEREM enters the game",1,Kerem Öztürk,"Alec Bryan, Arrish Bhandal, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Kerem Öztürk, Thomas Kurowski, Zach Munson",14,0
6837,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"MUNSON,ZACH goes to the bench",1,Zach Munson,"Alec Bryan, Arrish Bhandal, Brandon Beckman, Bryce Hopkins, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6838,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"HOPKINS,BRYCE goes to the bench",1,Bryce Hopkins,"Alec Bryan, Arrish Bhandal, Brandon Beckman, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6839,"January 21, 2022",Home,Brandeis,2,03:57,60-43,Home,"BECKMAN,BRANDON goes to the bench",1,Brandon Beckman,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6840,"January 21, 2022",Home,Brandeis,2,03:36,60-43,Home,"BHANDAL,ARRISH missed layup",0,Arrish Bhandal,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6841,"January 21, 2022",Home,Brandeis,2,03:36,60-43,Away,"NASSAR,SAM defensive rebound",0,Sam Nassar,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6842,"January 21, 2022",Home,Brandeis,2,03:08,60-43,Home,"Foul by BHANDAL,ARRISH",0,Arrish Bhandal,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6843,"January 21, 2022",Home,Brandeis,2,03:08,60-43,Away,"USING,AEDAN missed free throw",0,Aedan Using,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6844,"January 21, 2022",Home,Brandeis,2,03:08,60-43,Away,TEAM deadball rebound,0,,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6845,"January 21, 2022",Home,Brandeis,2,03:08,60-43,Away,"USING,AEDAN missed free throw",0,Aedan Using,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6846,"January 21, 2022",Home,Brandeis,2,03:08,60-43,Home,"BHANDAL,ARRISH defensive rebound",0,Arrish Bhandal,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6847,"January 21, 2022",Home,Brandeis,2,02:51,60-43,Home,"BRYAN,ALEC missed jump shot",0,Alec Bryan,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6848,"January 21, 2022",Home,Brandeis,2,02:51,60-43,Away,TEAM defensive rebound,0,,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6849,"January 21, 2022",Home,Brandeis,2,02:51,60-43,Away,"JUSTICE,DARRET enters the game",1,Darret Justice,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6850,"January 21, 2022",Home,Brandeis,2,02:51,60-43,Away,"JONES,CHANDLER goes to the bench",1,Chandler Jones,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Thomas Kurowski",14,0
6851,"January 21, 2022",Home,Brandeis,2,02:51,60-43,Home,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Alec Bryan, Arrish Bhandal, Elliot Paschal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6852,"January 21, 2022",Home,Brandeis,2,02:51,60-43,Home,"PASCHAL,ELLIOT goes to the bench",1,Elliot Paschal,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6853,"January 21, 2022",Home,Brandeis,2,02:24,60-43,Away,"SAWYER,COLLIN missed jump shot",0,Collin Sawyer,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6854,"January 21, 2022",Home,Brandeis,2,02:24,60-43,Home,"BHANDAL,ARRISH defensive rebound",0,Arrish Bhandal,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6855,"January 21, 2022",Home,Brandeis,2,02:02,60-43,Home,"BRYAN,ALEC missed jump shot",0,Alec Bryan,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6856,"January 21, 2022",Home,Brandeis,2,02:02,60-43,Away,"JUSTICE,DARRET defensive rebound",0,Darret Justice,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6857,"January 21, 2022",Home,Brandeis,2,01:57,60-43,Home,"Foul by KUROWSKI,THOMAS",0,Thomas Kurowski,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6858,"January 21, 2022",Home,Brandeis,2,01:57,61-43,Away,"JUSTICE,DARRET made free throw",0,Darret Justice,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6859,"January 21, 2022",Home,Brandeis,2,01:57,62-43,Away,"JUSTICE,DARRET made free throw",0,Darret Justice,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6860,"January 21, 2022",Home,Brandeis,2,01:57,62-43,Away,"WALBRIDGE,GRIFFIN enters the game",1,Griffin Walbridge,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6861,"January 21, 2022",Home,Brandeis,2,01:57,62-43,Away,"BROWN,TERRELL enters the game",1,Terrell Brown,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6862,"January 21, 2022",Home,Brandeis,2,01:57,62-43,Away,"USING,AEDAN goes to the bench",1,Aedan Using,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6863,"January 21, 2022",Home,Brandeis,2,01:57,62-43,Away,"SAWYER,COLLIN goes to the bench",1,Collin Sawyer,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6864,"January 21, 2022",Home,Brandeis,2,01:43,62-43,Away,"Foul by BROWN,TERRELL",0,Terrell Brown,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6865,"January 21, 2022",Home,Brandeis,2,01:43,62-43,Home,"KUROWSKI,THOMAS missed free throw",0,Thomas Kurowski,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6866,"January 21, 2022",Home,Brandeis,2,01:43,62-43,Home,TEAM deadball rebound,0,,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6867,"January 21, 2022",Home,Brandeis,2,01:43,62-44,Home,"KUROWSKI,THOMAS made free throw",0,Thomas Kurowski,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6868,"January 21, 2022",Home,Brandeis,2,01:43,62-44,Away,"PEREZ,DAVID enters the game",1,David Perez,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6869,"January 21, 2022",Home,Brandeis,2,01:43,62-44,Away,"NASSAR,SAM goes to the bench",1,Sam Nassar,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6870,"January 21, 2022",Home,Brandeis,2,01:14,62-44,Away,"BROWN,TERRELL missed 3-pt. jump shot",0,Terrell Brown,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6871,"January 21, 2022",Home,Brandeis,2,01:14,62-44,Home,"BHANDAL,ARRISH defensive rebound",0,Arrish Bhandal,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6872,"January 21, 2022",Home,Brandeis,2,00:58,62-44,Home,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6873,"January 21, 2022",Home,Brandeis,2,00:58,62-44,Home,"TWYMAN,SKYLER offensive rebound",0,Skyler Twyman,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6874,"January 21, 2022",Home,Brandeis,2,00:52,62-47,Home,"BRYAN,ALEC made 3-pt. jump shot",0,Alec Bryan,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6875,"January 21, 2022",Home,Brandeis,2,00:52,62-47,Home,"Assist by TWYMAN,SKYLER",0,Skyler Twyman,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6876,"January 21, 2022",Home,Brandeis,2,00:34,62-47,Away,"HARRIS,TOBY missed 3-pt. jump shot",0,Toby Harris,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6877,"January 21, 2022",Home,Brandeis,2,00:34,62-47,Home,"OZTURK,KEREM defensive rebound",0,Kerem Öztürk,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6878,"January 21, 2022",Home,Brandeis,2,00:17,62-47,Home,"Turnover by OZTURK,KEREM",0,Kerem Öztürk,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,0
6879,"January 21, 2022",Home,Brandeis,2,00:17,62-47,Away,"Steal by BROWN,TERRELL",0,Terrell Brown,"Alec Bryan, Arrish Bhandal, Kerem Öztürk, Skyler Twyman, Thomas Kurowski",14,-1
6880,"January 23, 2022",Home,New York U.,1,19:27,0-0,Home,"MUNSON,ZACH missed jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",15,1
6881,"January 23, 2022",Home,New York U.,1,19:27,0-0,Away,"HAWKINSON,BOBBY defensive rebound",0,Bobby Hawkinson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",15,0
6882,"January 23, 2022",Home,New York U.,1,19:20,0-0,Away,"Foul by SUSSMAN,JACOB",0,Jacob Sussman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",15,0
6883,"January 23, 2022",Home,New York U.,1,19:20,0-0,Away,"Turnover by SUSSMAN,JACOB",0,Jacob Sussman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",15,0
6884,"January 23, 2022",Home,New York U.,1,18:57,0-0,Home,"PASCHAL,ELLIOT missed 3-pt. jump shot",0,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",15,0
6885,"January 23, 2022",Home,New York U.,1,18:57,0-0,Away,"HAWKINSON,BOBBY defensive rebound",0,Bobby Hawkinson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Leonardo Edo, Zach Munson",15,0
